Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2015","2015","%","44","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2016","2016","%","44","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2017","2017","%","46","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2018","2018","%","46","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2019","2019","%","48","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2020","2020","%","48","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2021","2021","%","50","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21045","Percentage of population using safely managed drinking water services (percent)","2022","2022","%","51","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","87","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","88","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","88","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","88","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","88","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","88","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","88","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","88","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","88","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","89","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","89","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","89","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","89","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","89","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","89","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","90","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","90","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","90","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","90","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","90","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","90","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2021","2021","%","90","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2022","2022","%","91","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2000","2000","%","31","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2001","2001","%","33","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2002","2002","%","35","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2003","2003","%","37","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2004","2004","%","38","X","Figure from external organization",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21048","Percentage of population using at least basic sanitation services (percent)","2005","2005","%","40","X","Figure from external organization",""
